osmid,y,x,street_count,highway,geometry
11868422923,34.7061218,135.5157487,3,traffic_signals,POINT (135.5157487 34.7061218)
11868422926,34.7061012,135.5156068,2,crossing,POINT (135.5156068 34.7061012)
11868422929,34.7064839,135.5158479,3,,POINT (135.5158479 34.7064839)
11868422931,34.706274,135.5160074,4,,POINT (135.5160074 34.706274)
11868422932,34.7062646,135.5161038,3,,POINT (135.5161038 34.7062646)
11868422958,34.7058741,135.5160272,3,,POINT (135.5160272 34.7058741)
11868422959,34.7058492,135.51607,3,,POINT (135.51607 34.7058492)
11889336252,34.6975653,135.5201038,3,,POINT (135.5201038 34.6975653)
11942682042,34.7110978,135.4884676,1,,POINT (135.4884676 34.7110978)
12000131313,34.6973642,135.5124097,3,,POINT (135.5124097 34.6973642)
12070687093,34.7105482,135.5154461,3,,POINT (135.5154461 34.7105482)
12070687094,34.7102333,135.5156307,3,,POINT (135.5156307 34.7102333)
12070687154,34.7143847,135.5154921,1,,POINT (135.5154921 34.7143847)
12070687157,34.7145244,135.5145646,3,,POINT (135.5145646 34.7145244)
12072526928,34.7160737,135.5165515,3,traffic_signals,POINT (135.5165515 34.7160737)
12078492754,34.70762,135.5108994,4,,POINT (135.5108994 34.70762)
12078492755,34.7076204,135.5107981,4,,POINT (135.5107981 34.7076204)
12078492758,34.7108013,135.5106757,4,,POINT (135.5106757 34.7108013)
12078502562,34.7130217,135.511173,3,,POINT (135.511173 34.7130217)
12078502565,34.7170032,135.5110986,3,,POINT (135.5110986 34.7170032)
12084524655,34.7048662,135.4952154,4,,POINT (135.4952154 34.7048662)
12105413164,34.7028387,135.5098306,4,,POINT (135.5098306 34.7028387)
12105413449,34.6986955,135.5095844,3,,POINT (135.5095844 34.6986955)
12112695824,34.7026092,135.5099704,3,,POINT (135.5099704 34.7026092)
12145982785,34.7026478,135.5059411,1,,POINT (135.5059411 34.7026478)
12161110011,34.6983238,135.4970623,1,,POINT (135.4970623 34.6983238)
12161110013,34.6984453,135.4962935,3,,POINT (135.4962935 34.6984453)
12161110014,34.6981914,135.4979376,3,,POINT (135.4979376 34.6981914)
12161110016,34.6982524,135.4986676,1,,POINT (135.4986676 34.6982524)
12165707047,34.7075773,135.4933533,3,,POINT (135.4933533 34.7075773)
12165707050,34.707695,135.4934806,3,,POINT (135.4934806 34.707695)
12165707053,34.7075943,135.4935832,3,,POINT (135.4935832 34.7075943)
12165707057,34.7075437,135.493372,3,,POINT (135.493372 34.7075437)
12165707059,34.7076924,135.4934364,3,,POINT (135.4934364 34.7076924)
12167117556,34.7077183,135.4932243,3,,POINT (135.4932243 34.7077183)
12167192942,34.7059819,135.4921378,3,,POINT (135.4921378 34.7059819)
12463425589,34.7040961,135.491467,3,,POINT (135.491467 34.7040961)
12463425593,34.7020107,135.4908099,3,,POINT (135.4908099 34.7020107)
12463425621,34.7023848,135.4938396,4,traffic_signals,POINT (135.4938396 34.7023848)
12463425622,34.7047444,135.4938264,4,,POINT (135.4938264 34.7047444)
12463425623,34.7046778,135.4939433,4,,POINT (135.4939433 34.7046778)
12463425643,34.7075327,135.4935501,3,,POINT (135.4935501 34.7075327)
12463425660,34.7046628,135.4938373,4,,POINT (135.4938373 34.7046628)
12463425667,34.7009548,135.4914445,4,traffic_signals,POINT (135.4914445 34.7009548)
12466044818,34.7025122,135.4938081,4,traffic_signals,POINT (135.4938081 34.7025122)
12549466498,34.7172502,135.5031105,2,,POINT (135.5031105 34.7172502)
12582186763,34.7039151,135.5056176,1,,POINT (135.5056176 34.7039151)
12582186811,34.7064871,135.509046,1,,POINT (135.509046 34.7064871)
12582186863,34.7036122,135.5059484,3,,POINT (135.5059484 34.7036122)
12582186864,34.7035468,135.5060991,3,,POINT (135.5060991 34.7035468)
12582186869,34.7023471,135.5053644,3,,POINT (135.5053644 34.7023471)
12985768055,34.7031743,135.5128563,4,,POINT (135.5128563 34.7031743)
13118341913,34.7109296,135.4945628,4,,POINT (135.4945628 34.7109296)
13118341922,34.7116756,135.4950587,3,,POINT (135.4950587 34.7116756)
13180555243,34.7084896,135.5123615,3,,POINT (135.5123615 34.7084896)
13520963167,34.7051302,135.4971293,3,,POINT (135.4971293 34.7051302)
13525268743,34.7108438,135.4947632,3,,POINT (135.4947632 34.7108438)
13525268746,34.7117143,135.4954456,4,,POINT (135.4954456 34.7117143)
13539392012,34.6982423,135.5014352,3,,POINT (135.5014352 34.6982423)
13547434459,34.6983339,135.5018851,3,,POINT (135.5018851 34.6983339)
13563082227,34.7056729,135.5008892,3,,POINT (135.5008892 34.7056729)
13566731183,34.7121799,135.5123878,1,,POINT (135.5123878 34.7121799)
13566731187,34.7124392,135.5124944,3,,POINT (135.5124944 34.7124392)
13566731188,34.7118721,135.5118177,3,,POINT (135.5118177 34.7118721)
13583938143,34.7022374,135.5035609,3,,POINT (135.5035609 34.7022374)
13607709574,34.6952462,135.5179531,3,,POINT (135.5179531 34.6952462)
